asset_id,t01_type
38227.jpg,0.0
86547.jpg,0.0
42151.jpg,0.0
49381.jpg,0.0
85648.jpg,0.0
156473.jpg,0.0
255719.jpg,0.0
150424.jpg,0.0
125349.jpg,0.0
231707.jpg,0.0
16262.jpg,0.0
240812.jpg,1.0
263700.jpg,0.0
8619.jpg,0.0
170126.jpg,0.0
170627.jpg,0.0
108955.jpg,0.0
52837.jpg,0.0
96792.jpg,0.0
279059.jpg,1.0
291589.jpg,0.0
142341.jpg,0.0
45013.jpg,0.0
107754.jpg,0.0
163845.jpg,0.0
176451.jpg,0.0
91753.jpg,1.0
80034.jpg,0.0
118870.jpg,0.0
17211.jpg,0.0
2613.jpg,0.0
118560.jpg,0.0
43659.jpg,0.0
80137.jpg,1.0
222036.jpg,0.0
85848.jpg,0.0
246418.jpg,1.0
33369.jpg,1.0
111748.jpg,0.0
49052.jpg,0.0
184189.jpg,1.0
193404.jpg,0.0
235118.jpg,1.0
119515.jpg,0.0
264822.jpg,1.0
158768.jpg,1.0
40939.jpg,0.0
24353.jpg,0.0
157724.jpg,0.0
259945.jpg,0.0
281216.jpg,1.0
236009.jpg,0.0
19687.jpg,0.0
81747.jpg,0.0
59213.jpg,0.0
233965.jpg,0.0
7226.jpg,0.0
200747.jpg,0.0
138159.jpg,0.0
285739.jpg,0.0
269914.jpg,1.0
38879.jpg,0.0
71937.jpg,0.0
132758.jpg,0.0
135918.jpg,0.0
59122.jpg,0.0
238659.jpg,0.0
212087.jpg,0.0
197874.jpg,0.0
150050.jpg,0.0
261697.jpg,0.0
199357.jpg,0.0
176207.jpg,0.0
66331.jpg,0.0
289815.jpg,1.0
58223.jpg,0.0
75843.jpg,0.0
216018.jpg,1.0
26633.jpg,1.0
119172.jpg,1.0
237609.jpg,0.0
112261.jpg,0.0
272066.jpg,0.0
27199.jpg,0.0
150078.jpg,0.0
34362.jpg,1.0
86369.jpg,0.0
149390.jpg,1.0
111660.jpg,1.0
203298.jpg,0.0
80849.jpg,0.0
99119.jpg,1.0
237757.jpg,0.0
70512.jpg,0.0
290736.jpg,0.0
61432.jpg,0.0
211289.jpg,0.0
181268.jpg,0.0
191214.jpg,0.0
176913.jpg,0.0
76006.jpg,0.0
120414.jpg,0.0
289876.jpg,0.0
14619.jpg,0.0
231464.jpg,1.0
118196.jpg,1.0
108030.jpg,0.0
166023.jpg,0.0
267564.jpg,1.0
97006.jpg,0.0
220967.jpg,0.0
142995.jpg,0.0
135753.jpg,1.0
137084.jpg,1.0
256224.jpg,0.0
241611.jpg,0.0
169205.jpg,0.0
259347.jpg,0.0
214114.jpg,0.0
22784.jpg,0.0
151434.jpg,0.0
17320.jpg,0.0
59794.jpg,0.0
165227.jpg,0.0
213691.jpg,0.0
20898.jpg,0.0
60341.jpg,0.0
290077.jpg,0.0
141665.jpg,0.0
171650.jpg,0.0
70097.jpg,0.0
160641.jpg,1.0
242445.jpg,0.0
17108.jpg,0.0
201796.jpg,1.0
45161.jpg,0.0
1140.jpg,0.0
60433.jpg,0.0
12126.jpg,0.0
196163.jpg,0.0
212758.jpg,0.0
67560.jpg,0.0
133018.jpg,0.0
175136.jpg,0.0
46547.jpg,0.0
188759.jpg,0.0
135320.jpg,0.0
265047.jpg,0.0
203949.jpg,0.0
131222.jpg,0.0
172711.jpg,1.0
139873.jpg,0.0
17754.jpg,0.0
5368.jpg,0.0
194643.jpg,0.0
91602.jpg,0.0
250400.jpg,0.0
68769.jpg,0.0
80734.jpg,0.0
1673.jpg,0.0
11103.jpg,0.0
88446.jpg,0.0
97367.jpg,0.0
125757.jpg,0.0
130490.jpg,0.0
92393.jpg,0.0
38205.jpg,0.0
276313.jpg,1.0
87482.jpg,0.0
149719.jpg,0.0
233166.jpg,1.0
148819.jpg,0.0
100642.jpg,0.0
140394.jpg,0.0
174736.jpg,0.0
227479.jpg,0.0
203929.jpg,0.0
34847.jpg,0.0
143155.jpg,2.0
157417.jpg,0.0
51861.jpg,0.0
262035.jpg,0.0
170670.jpg,0.0
169346.jpg,1.0
120165.jpg,1.0
209054.jpg,0.0
177465.jpg,0.0
19322.jpg,0.0
196048.jpg,0.0
18449.jpg,0.0
143177.jpg,0.0
160015.jpg,0.0
239014.jpg,0.0
97662.jpg,0.0
263484.jpg,0.0
62110.jpg,1.0
213943.jpg,0.0
235815.jpg,0.0
275611.jpg,0.0
15243.jpg,0.0
120832.jpg,0.0
51241.jpg,0.0
10630.jpg,0.0
188484.jpg,0.0
204579.jpg,1.0
124868.jpg,0.0
73447.jpg,0.0
41859.jpg,1.0
188570.jpg,1.0
223685.jpg,0.0
228923.jpg,0.0
81731.jpg,0.0
197711.jpg,0.0
121107.jpg,0.0
30125.jpg,0.0
184954.jpg,0.0
79770.jpg,0.0
106660.jpg,0.0
47514.jpg,0.0
124151.jpg,0.0
150537.jpg,0.0
931.jpg,0.0
123788.jpg,0.0
167994.jpg,0.0
21823.jpg,0.0
148850.jpg,0.0
160746.jpg,0.0
14728.jpg,0.0
157328.jpg,0.0
207220.jpg,0.0
94054.jpg,1.0
60269.jpg,1.0
32925.jpg,0.0
245577.jpg,0.0
30950.jpg,0.0
248473.jpg,0.0
210498.jpg,0.0
6626.jpg,0.0
200040.jpg,0.0
236064.jpg,0.0
185108.jpg,0.0
20913.jpg,0.0
66736.jpg,0.0
207721.jpg,0.0
60833.jpg,0.0
160558.jpg,1.0
130253.jpg,0.0
248694.jpg,0.0
43613.jpg,0.0
62401.jpg,0.0
210533.jpg,0.0
65174.jpg,0.0
111055.jpg,0.0
193556.jpg,0.0
98402.jpg,1.0
256689.jpg,0.0
25603.jpg,0.0
50042.jpg,0.0
259847.jpg,1.0
156695.jpg,0.0
227255.jpg,1.0
28502.jpg,0.0
40087.jpg,0.0
103806.jpg,0.0
67367.jpg,0.0
187932.jpg,0.0
181436.jpg,0.0
37354.jpg,0.0
130948.jpg,0.0
47623.jpg,0.0
39422.jpg,0.0
46593.jpg,1.0
226855.jpg,0.0
145627.jpg,0.0
245669.jpg,1.0
185642.jpg,0.0
128197.jpg,0.0
160607.jpg,0.0
173421.jpg,0.0
339.jpg,0.0
248512.jpg,0.0
164570.jpg,0.0
80114.jpg,0.0
195637.jpg,0.0
240118.jpg,0.0
176514.jpg,1.0
261326.jpg,0.0
46386.jpg,0.0
229260.jpg,0.0
241042.jpg,0.0
12520.jpg,1.0
40789.jpg,0.0
168951.jpg,0.0
52978.jpg,0.0
38276.jpg,0.0
180095.jpg,0.0
1097.jpg,0.0
260009.jpg,0.0
161394.jpg,0.0
246980.jpg,1.0
281638.jpg,0.0
11703.jpg,1.0
55744.jpg,0.0
208167.jpg,0.0
19583.jpg,1.0
68679.jpg,0.0
244229.jpg,1.0
161425.jpg,0.0
20691.jpg,0.0
35907.jpg,0.0
235245.jpg,0.0
126862.jpg,0.0
197282.jpg,1.0
62796.jpg,0.0
59499.jpg,0.0
44607.jpg,1.0
180657.jpg,0.0
165237.jpg,0.0
261639.jpg,0.0
49413.jpg,0.0
159748.jpg,0.0
271949.jpg,1.0
123340.jpg,0.0
136778.jpg,0.0
99807.jpg,0.0
216602.jpg,0.0
157554.jpg,0.0
173115.jpg,1.0
88254.jpg,0.0
161109.jpg,0.0
57669.jpg,1.0
25260.jpg,0.0
133316.jpg,0.0
234330.jpg,0.0
172935.jpg,1.0
26097.jpg,0.0
144439.jpg,0.0
63722.jpg,0.0
36965.jpg,1.0
91203.jpg,1.0
57510.jpg,0.0
185405.jpg,0.0
234167.jpg,0.0
230581.jpg,0.0
134958.jpg,0.0
43651.jpg,1.0
256977.jpg,0.0
198943.jpg,0.0
234367.jpg,0.0
139055.jpg,0.0
228526.jpg,0.0
66298.jpg,0.0
99091.jpg,0.0
109962.jpg,1.0
220777.jpg,0.0
156243.jpg,0.0
76259.jpg,0.0
139966.jpg,0.0
95735.jpg,0.0
172232.jpg,0.0
72935.jpg,0.0
76160.jpg,0.0
145662.jpg,0.0
203381.jpg,0.0
91160.jpg,0.0
273066.jpg,0.0
158940.jpg,1.0
261125.jpg,0.0
68807.jpg,0.0
224540.jpg,1.0
201725.jpg,0.0
76688.jpg,0.0
165904.jpg,0.0
187489.jpg,0.0
264721.jpg,0.0
290960.jpg,0.0
61792.jpg,0.0
74344.jpg,0.0
27597.jpg,1.0
49763.jpg,0.0
22547.jpg,0.0
114156.jpg,1.0
87880.jpg,0.0
118668.jpg,0.0
125143.jpg,0.0
278980.jpg,0.0
187931.jpg,0.0
197799.jpg,0.0
19150.jpg,1.0
23957.jpg,1.0
255498.jpg,1.0
84484.jpg,0.0
101804.jpg,1.0
142099.jpg,0.0
151119.jpg,0.0
44198.jpg,0.0
188671.jpg,0.0
270695.jpg,1.0
217953.jpg,1.0
96079.jpg,0.0
217743.jpg,0.0
137879.jpg,0.0
111143.jpg,0.0
221608.jpg,1.0
23558.jpg,0.0
153729.jpg,0.0
136489.jpg,0.0
162166.jpg,0.0
123468.jpg,0.0
226826.jpg,0.0
44272.jpg,0.0
207472.jpg,0.0
283843.jpg,0.0
49253.jpg,0.0
72065.jpg,0.0
12484.jpg,0.0
161583.jpg,0.0
213632.jpg,1.0
26006.jpg,0.0
166731.jpg,0.0
13900.jpg,0.0
187757.jpg,0.0
241015.jpg,0.0
172945.jpg,1.0
255553.jpg,1.0
11301.jpg,0.0
249773.jpg,1.0
64471.jpg,0.0
82586.jpg,0.0
39154.jpg,0.0
252422.jpg,0.0
239818.jpg,0.0
256234.jpg,1.0
89231.jpg,0.0
108931.jpg,1.0
180902.jpg,0.0
122143.jpg,1.0
160581.jpg,0.0
114042.jpg,0.0
222100.jpg,1.0
240300.jpg,0.0
253120.jpg,0.0
263469.jpg,0.0
69272.jpg,0.0
136782.jpg,1.0
198270.jpg,0.0
222377.jpg,0.0
45385.jpg,0.0
143317.jpg,0.0
247081.jpg,0.0
44446.jpg,0.0
45837.jpg,0.0
100444.jpg,1.0
18061.jpg,0.0
163236.jpg,0.0
4632.jpg,0.0
291948.jpg,0.0
203330.jpg,0.0
203400.jpg,0.0
9325.jpg,0.0
114771.jpg,0.0
24717.jpg,0.0
191180.jpg,1.0
138920.jpg,0.0
242045.jpg,0.0
28834.jpg,0.0
179900.jpg,0.0
71265.jpg,1.0
99.jpg,0.0
256666.jpg,0.0
120126.jpg,0.0
168562.jpg,0.0
115272.jpg,0.0
4531.jpg,0.0
85087.jpg,0.0
98916.jpg,0.0
33512.jpg,0.0
41444.jpg,0.0
77209.jpg,0.0
11484.jpg,0.0
253576.jpg,1.0
78651.jpg,0.0
150095.jpg,0.0
177281.jpg,0.0
87874.jpg,1.0
221460.jpg,0.0
12574.jpg,0.0
98407.jpg,0.0
286267.jpg,0.0
15660.jpg,0.0
234835.jpg,0.0
181600.jpg,0.0
87152.jpg,0.0
183945.jpg,0.0
19182.jpg,0.0
102166.jpg,0.0
151629.jpg,1.0
200360.jpg,0.0
242630.jpg,0.0
243936.jpg,1.0
72031.jpg,0.0
245889.jpg,0.0
96607.jpg,0.0
211710.jpg,0.0
237685.jpg,0.0
110647.jpg,1.0
38695.jpg,0.0
94003.jpg,0.0
214161.jpg,0.0
52635.jpg,0.0
125011.jpg,0.0
169904.jpg,1.0
125160.jpg,0.0
162204.jpg,0.0
150031.jpg,0.0
130656.jpg,0.0
63849.jpg,0.0
21719.jpg,0.0
193802.jpg,0.0
224941.jpg,0.0
280118.jpg,0.0
62147.jpg,1.0
145083.jpg,1.0
169906.jpg,1.0
151432.jpg,0.0
66431.jpg,0.0
227344.jpg,0.0
85522.jpg,0.0
265605.jpg,0.0
252431.jpg,0.0
244964.jpg,0.0
136826.jpg,0.0
181204.jpg,0.0
120806.jpg,0.0
235648.jpg,0.0
241285.jpg,0.0
124618.jpg,0.0
285886.jpg,0.0
28776.jpg,0.0
169487.jpg,0.0
233054.jpg,0.0
50321.jpg,0.0
119809.jpg,1.0
25817.jpg,0.0
205956.jpg,0.0
126931.jpg,1.0
259596.jpg,0.0
197003.jpg,0.0
77236.jpg,0.0
15608.jpg,0.0
72038.jpg,0.0
190942.jpg,0.0
148743.jpg,0.0
159828.jpg,0.0
132123.jpg,0.0
43933.jpg,0.0
118831.jpg,0.0
161771.jpg,0.0
224637.jpg,0.0
89272.jpg,1.0
167353.jpg,0.0
168580.jpg,0.0
79903.jpg,0.0
175554.jpg,0.0
80500.jpg,0.0
8389.jpg,1.0
105824.jpg,0.0
282493.jpg,1.0
67155.jpg,0.0
23238.jpg,0.0
54910.jpg,0.0
50717.jpg,0.0
211155.jpg,0.0
273802.jpg,1.0
156770.jpg,0.0
141785.jpg,0.0
33503.jpg,1.0
38456.jpg,0.0
25100.jpg,0.0
225138.jpg,0.0
186380.jpg,0.0
114796.jpg,0.0
232638.jpg,1.0
161369.jpg,0.0
23380.jpg,0.0
83417.jpg,0.0
123642.jpg,0.0
184024.jpg,0.0
160188.jpg,0.0
167189.jpg,0.0
20976.jpg,0.0
10336.jpg,0.0
27133.jpg,1.0
9155.jpg,0.0
194752.jpg,0.0
188919.jpg,0.0
177207.jpg,0.0
267756.jpg,0.0
274751.jpg,1.0
171897.jpg,0.0
19212.jpg,0.0
60027.jpg,0.0
251242.jpg,1.0
116534.jpg,0.0
211733.jpg,0.0
102099.jpg,1.0
227749.jpg,1.0
67175.jpg,1.0
272720.jpg,1.0
234787.jpg,1.0
48897.jpg,0.0
56901.jpg,1.0
59086.jpg,0.0
209940.jpg,0.0
213741.jpg,0.0
78184.jpg,0.0
143771.jpg,0.0
78095.jpg,0.0
201880.jpg,0.0
125091.jpg,0.0
130560.jpg,0.0
84117.jpg,0.0
88473.jpg,1.0
207965.jpg,0.0
281312.jpg,0.0
100956.jpg,0.0
102034.jpg,0.0
217263.jpg,0.0
20221.jpg,1.0
290357.jpg,0.0
273087.jpg,0.0
244260.jpg,0.0
15428.jpg,0.0
263632.jpg,1.0
219417.jpg,0.0
140943.jpg,0.0
208057.jpg,0.0
52771.jpg,0.0
135994.jpg,1.0
16048.jpg,1.0
53612.jpg,1.0
95685.jpg,0.0
158759.jpg,0.0
252855.jpg,1.0
186238.jpg,0.0
108598.jpg,0.0
23701.jpg,0.0
215560.jpg,0.0
18260.jpg,0.0
119193.jpg,0.0
179648.jpg,0.0
195891.jpg,0.0
277863.jpg,0.0
27902.jpg,0.0
185415.jpg,1.0
28164.jpg,0.0
53878.jpg,0.0
232334.jpg,0.0
197630.jpg,0.0
50488.jpg,0.0
100208.jpg,0.0
259807.jpg,0.0
207774.jpg,0.0
100608.jpg,1.0
120345.jpg,0.0
266005.jpg,1.0
69883.jpg,1.0
136059.jpg,0.0
225132.jpg,0.0
14009.jpg,0.0
181522.jpg,0.0
213142.jpg,0.0
240438.jpg,1.0
279485.jpg,1.0
143006.jpg,0.0
244659.jpg,1.0
60831.jpg,1.0
279371.jpg,1.0
143253.jpg,0.0
110865.jpg,0.0
228649.jpg,0.0
144775.jpg,0.0
236909.jpg,0.0
262066.jpg,0.0
224394.jpg,0.0
244772.jpg,1.0
70464.jpg,0.0
124421.jpg,0.0
7266.jpg,0.0
161643.jpg,1.0
152270.jpg,1.0
216143.jpg,0.0
287193.jpg,0.0
51462.jpg,1.0
100378.jpg,0.0
57315.jpg,0.0
168364.jpg,1.0
16555.jpg,0.0
119706.jpg,0.0
138407.jpg,0.0
265455.jpg,0.0
239539.jpg,0.0
221850.jpg,0.0
81233.jpg,0.0
109259.jpg,0.0
213344.jpg,0.0
111645.jpg,1.0
173083.jpg,1.0
207372.jpg,0.0
174355.jpg,0.0
227049.jpg,0.0
53796.jpg,1.0
140164.jpg,1.0
176894.jpg,0.0
114079.jpg,0.0
177878.jpg,0.0
73071.jpg,0.0
114517.jpg,0.0
65768.jpg,0.0
153378.jpg,0.0
44396.jpg,1.0
238051.jpg,0.0
206558.jpg,0.0
231695.jpg,1.0
245532.jpg,0.0
119435.jpg,1.0
151463.jpg,0.0
87801.jpg,1.0
269576.jpg,1.0
52751.jpg,0.0
155933.jpg,0.0
196895.jpg,0.0
16055.jpg,1.0
28581.jpg,0.0
9147.jpg,0.0
141407.jpg,1.0
162577.jpg,0.0
157339.jpg,1.0
173522.jpg,0.0
196946.jpg,0.0
270135.jpg,0.0
16467.jpg,0.0
196693.jpg,0.0
161366.jpg,1.0
52292.jpg,0.0
87524.jpg,0.0
70607.jpg,0.0
200968.jpg,0.0
45491.jpg,0.0
264858.jpg,1.0
57994.jpg,1.0
176253.jpg,0.0
34973.jpg,0.0
208668.jpg,1.0
128496.jpg,0.0
293058.jpg,0.0
144925.jpg,0.0
14041.jpg,0.0
220150.jpg,1.0
246342.jpg,1.0
210303.jpg,0.0
199924.jpg,0.0
58249.jpg,1.0
246894.jpg,0.0
8318.jpg,1.0
51998.jpg,1.0
60472.jpg,0.0
219673.jpg,0.0
23533.jpg,0.0
84558.jpg,0.0
169546.jpg,1.0
82227.jpg,1.0
251138.jpg,0.0
220779.jpg,0.0
78626.jpg,0.0
190691.jpg,1.0
213541.jpg,0.0
10930.jpg,0.0
209449.jpg,0.0
101557.jpg,0.0
13659.jpg,0.0
101127.jpg,0.0
69481.jpg,1.0
81673.jpg,1.0
211483.jpg,0.0
107788.jpg,0.0
159552.jpg,1.0
289458.jpg,1.0
264601.jpg,0.0
211798.jpg,1.0
136903.jpg,1.0
127185.jpg,0.0
7320.jpg,0.0
176417.jpg,0.0
76611.jpg,0.0
177810.jpg,1.0
261245.jpg,0.0
49706.jpg,0.0
140555.jpg,0.0
48911.jpg,0.0
71983.jpg,0.0
130466.jpg,0.0
171666.jpg,1.0
292520.jpg,1.0
116264.jpg,0.0
172023.jpg,0.0
220591.jpg,1.0
77037.jpg,0.0
186432.jpg,1.0
206071.jpg,0.0
215948.jpg,0.0
83912.jpg,1.0
160246.jpg,0.0
105832.jpg,1.0
201605.jpg,0.0
3837.jpg,0.0
129882.jpg,0.0
133932.jpg,0.0
224323.jpg,0.0
205200.jpg,0.0
144218.jpg,0.0
163622.jpg,0.0
33872.jpg,1.0
193570.jpg,0.0
267371.jpg,1.0
192518.jpg,0.0
205508.jpg,1.0
153129.jpg,0.0
273249.jpg,0.0
114723.jpg,0.0
106933.jpg,1.0
114349.jpg,0.0
219294.jpg,0.0
44751.jpg,0.0
228504.jpg,1.0
16842.jpg,0.0
249970.jpg,0.0
17127.jpg,0.0
157172.jpg,1.0
68398.jpg,0.0
128827.jpg,0.0
77199.jpg,0.0
139124.jpg,0.0
24792.jpg,0.0
148326.jpg,1.0
265901.jpg,0.0
222708.jpg,0.0
245552.jpg,0.0
164876.jpg,0.0
80214.jpg,0.0
220152.jpg,1.0
62803.jpg,0.0
261893.jpg,0.0
66784.jpg,0.0
76218.jpg,0.0
225916.jpg,1.0
46877.jpg,0.0
116117.jpg,0.0
186059.jpg,0.0
26519.jpg,0.0
221099.jpg,0.0
132593.jpg,0.0
121669.jpg,0.0
206382.jpg,0.0
39612.jpg,0.0
133417.jpg,0.0
57261.jpg,0.0
26984.jpg,0.0
157468.jpg,0.0
231630.jpg,0.0
274140.jpg,1.0
136182.jpg,0.0
68533.jpg,0.0
107918.jpg,0.0
153479.jpg,1.0
8374.jpg,0.0
125502.jpg,0.0
172904.jpg,0.0
52084.jpg,0.0
293078.jpg,0.0
175074.jpg,0.0
226335.jpg,0.0
35221.jpg,0.0
149662.jpg,1.0
269744.jpg,1.0
59302.jpg,0.0
92611.jpg,0.0
232567.jpg,0.0
34120.jpg,1.0
110823.jpg,0.0
149289.jpg,1.0
83016.jpg,0.0
160627.jpg,0.0
268493.jpg,1.0
74048.jpg,1.0
9792.jpg,0.0
67080.jpg,0.0
241893.jpg,0.0
192503.jpg,1.0
128512.jpg,0.0
225948.jpg,0.0
128867.jpg,0.0
214777.jpg,0.0
177228.jpg,0.0
45551.jpg,0.0
219352.jpg,0.0
162637.jpg,1.0
163212.jpg,0.0
100651.jpg,0.0
61117.jpg,0.0
136956.jpg,0.0
253511.jpg,1.0
57697.jpg,0.0
168909.jpg,1.0
209974.jpg,0.0
216818.jpg,0.0
82314.jpg,0.0
123769.jpg,0.0
232106.jpg,0.0
64319.jpg,1.0
47030.jpg,0.0
21534.jpg,0.0
26456.jpg,0.0
250931.jpg,1.0
272265.jpg,1.0
115.jpg,0.0
87641.jpg,0.0
226027.jpg,0.0
274870.jpg,0.0
56052.jpg,0.0
26231.jpg,0.0
270478.jpg,0.0
49937.jpg,0.0
130581.jpg,0.0
75360.jpg,0.0
257181.jpg,1.0
22972.jpg,0.0
268254.jpg,1.0
70894.jpg,0.0
93099.jpg,0.0
99922.jpg,0.0
5177.jpg,0.0
256371.jpg,0.0
65448.jpg,0.0
58422.jpg,0.0
1282.jpg,0.0
91362.jpg,0.0
114229.jpg,0.0
126787.jpg,0.0
269076.jpg,0.0
195825.jpg,0.0
203554.jpg,0.0
235623.jpg,0.0
292722.jpg,0.0
100435.jpg,1.0
112503.jpg,1.0
232773.jpg,0.0
174697.jpg,0.0
170475.jpg,0.0
13935.jpg,0.0
79874.jpg,1.0
197146.jpg,0.0
53840.jpg,0.0
65667.jpg,0.0
139750.jpg,1.0
86731.jpg,0.0
142441.jpg,0.0
229212.jpg,0.0
133586.jpg,0.0
6991.jpg,1.0
272343.jpg,1.0
77127.jpg,0.0
79111.jpg,0.0
131956.jpg,0.0
164997.jpg,0.0
15610.jpg,1.0
141772.jpg,0.0
28415.jpg,1.0
97630.jpg,0.0
166367.jpg,0.0
152161.jpg,0.0
78733.jpg,0.0
176878.jpg,1.0
69398.jpg,0.0
133795.jpg,1.0
211161.jpg,0.0
124462.jpg,1.0
17630.jpg,0.0
111136.jpg,1.0
59931.jpg,0.0
178233.jpg,1.0
183991.jpg,0.0
243403.jpg,0.0
9967.jpg,1.0
165069.jpg,0.0
208514.jpg,0.0
125924.jpg,0.0
52997.jpg,0.0
78778.jpg,0.0
257215.jpg,0.0
24192.jpg,0.0
171575.jpg,1.0
212176.jpg,0.0
74306.jpg,0.0
24162.jpg,1.0
93676.jpg,0.0
138977.jpg,0.0
133494.jpg,0.0
56750.jpg,0.0
225040.jpg,1.0
14595.jpg,0.0
70393.jpg,1.0
82182.jpg,0.0
261641.jpg,0.0
218407.jpg,0.0
55958.jpg,0.0
151281.jpg,1.0
227822.jpg,0.0
90186.jpg,0.0
16482.jpg,0.0
82474.jpg,0.0
73295.jpg,0.0
71160.jpg,1.0
100158.jpg,0.0
210026.jpg,1.0
237463.jpg,0.0
194223.jpg,0.0
260443.jpg,0.0
21107.jpg,0.0
120927.jpg,0.0
279787.jpg,0.0
87902.jpg,1.0
230282.jpg,1.0
56365.jpg,0.0
33813.jpg,0.0
38131.jpg,1.0
80881.jpg,0.0
281467.jpg,1.0
242122.jpg,0.0
120039.jpg,1.0
162529.jpg,0.0
283284.jpg,1.0
65689.jpg,0.0
283083.jpg,0.0
15420.jpg,1.0
106365.jpg,1.0
269553.jpg,1.0
96430.jpg,0.0
187204.jpg,0.0
255835.jpg,0.0
100840.jpg,0.0
134261.jpg,0.0
261713.jpg,0.0
81500.jpg,0.0
233701.jpg,1.0
88333.jpg,1.0
271922.jpg,0.0
272262.jpg,1.0
82078.jpg,0.0
108255.jpg,0.0
133817.jpg,0.0
20469.jpg,0.0
238873.jpg,0.0
197395.jpg,0.0
39137.jpg,0.0
57654.jpg,0.0
731.jpg,0.0
186029.jpg,0.0
178466.jpg,0.0
235471.jpg,0.0
253486.jpg,1.0
164872.jpg,0.0
227541.jpg,0.0
209106.jpg,0.0
289536.jpg,0.0
65316.jpg,0.0
174884.jpg,0.0
98770.jpg,0.0
180786.jpg,0.0
34182.jpg,0.0
127261.jpg,0.0
177181.jpg,0.0
76456.jpg,0.0
238596.jpg,0.0
36245.jpg,1.0
223250.jpg,1.0
35375.jpg,0.0
25952.jpg,0.0
93129.jpg,0.0
240215.jpg,0.0
136186.jpg,0.0
36715.jpg,0.0
7443.jpg,1.0
269976.jpg,1.0
111319.jpg,0.0
239429.jpg,0.0
180532.jpg,1.0
176469.jpg,0.0
171963.jpg,1.0
118367.jpg,0.0
220264.jpg,0.0
168999.jpg,0.0
84689.jpg,1.0
140263.jpg,0.0
75675.jpg,0.0
261256.jpg,0.0
66410.jpg,0.0
181069.jpg,0.0
129518.jpg,0.0
209052.jpg,0.0
99458.jpg,0.0
86553.jpg,0.0
23713.jpg,0.0
273180.jpg,1.0
67305.jpg,1.0
230856.jpg,1.0
130117.jpg,1.0
242064.jpg,0.0
141287.jpg,0.0
129062.jpg,0.0
15921.jpg,0.0
17369.jpg,1.0
166947.jpg,1.0
219648.jpg,0.0
137318.jpg,0.0
215779.jpg,1.0
191143.jpg,0.0
10003.jpg,0.0
266702.jpg,0.0
128751.jpg,1.0
196700.jpg,0.0
27162.jpg,0.0
240420.jpg,0.0
286680.jpg,0.0
243524.jpg,1.0
166972.jpg,0.0
285969.jpg,0.0
77060.jpg,0.0
96101.jpg,0.0
162323.jpg,0.0
224866.jpg,1.0
98735.jpg,0.0
284848.jpg,0.0
187990.jpg,0.0
75329.jpg,0.0
60839.jpg,0.0
14590.jpg,0.0
64378.jpg,0.0
153088.jpg,0.0
97975.jpg,0.0
41867.jpg,0.0
52287.jpg,0.0
54807.jpg,0.0
203830.jpg,0.0
79653.jpg,0.0
88230.jpg,0.0
23368.jpg,1.0
207767.jpg,0.0
236826.jpg,0.0
40432.jpg,0.0
238145.jpg,0.0
187143.jpg,0.0
40690.jpg,0.0
221512.jpg,1.0
93150.jpg,0.0
213219.jpg,0.0
198530.jpg,0.0
135252.jpg,1.0
48985.jpg,0.0
212280.jpg,0.0
357.jpg,0.0
128382.jpg,0.0
26248.jpg,0.0
128282.jpg,1.0
122960.jpg,0.0
242427.jpg,0.0
171296.jpg,0.0
150767.jpg,0.0
277476.jpg,0.0
184775.jpg,0.0
98464.jpg,1.0
39130.jpg,1.0
189378.jpg,0.0
8002.jpg,0.0
235489.jpg,0.0
78723.jpg,1.0
265235.jpg,1.0
132271.jpg,1.0
240043.jpg,0.0
48174.jpg,0.0
134866.jpg,1.0
60901.jpg,0.0
70985.jpg,0.0
150417.jpg,0.0
161432.jpg,0.0
198229.jpg,0.0
122997.jpg,0.0
124965.jpg,1.0
28007.jpg,0.0
277860.jpg,0.0
25402.jpg,0.0
107171.jpg,0.0
67583.jpg,0.0
211509.jpg,0.0
137019.jpg,1.0
125867.jpg,0.0
30522.jpg,0.0
43953.jpg,0.0
178191.jpg,0.0
249654.jpg,0.0
10572.jpg,0.0
163040.jpg,0.0
214108.jpg,0.0
208684.jpg,0.0
120281.jpg,0.0
229805.jpg,0.0
82276.jpg,0.0
114945.jpg,1.0
78286.jpg,1.0
91899.jpg,0.0
12615.jpg,1.0
72792.jpg,0.0
276665.jpg,0.0
111566.jpg,0.0
249447.jpg,0.0
13391.jpg,1.0
274855.jpg,1.0
266273.jpg,1.0
199622.jpg,0.0
184219.jpg,1.0
207010.jpg,0.0
176022.jpg,0.0
8124.jpg,0.0
16716.jpg,0.0
40102.jpg,1.0
135685.jpg,0.0
112064.jpg,0.0
221494.jpg,0.0
56579.jpg,1.0
293414.jpg,0.0
233340.jpg,0.0
85180.jpg,1.0
158753.jpg,0.0
227412.jpg,0.0
241501.jpg,0.0
168937.jpg,0.0
204834.jpg,0.0
156955.jpg,0.0
36729.jpg,1.0
23768.jpg,1.0
129248.jpg,0.0
213824.jpg,1.0
161365.jpg,0.0
46280.jpg,0.0
210694.jpg,0.0
213311.jpg,0.0
177620.jpg,1.0
112074.jpg,0.0
26144.jpg,0.0
127290.jpg,0.0
206397.jpg,0.0
215168.jpg,0.0
13916.jpg,0.0
13529.jpg,1.0
213470.jpg,1.0
216939.jpg,0.0
75078.jpg,0.0
11945.jpg,0.0
172754.jpg,1.0
54419.jpg,0.0
100626.jpg,0.0
229983.jpg,0.0
